booking_id,user_id,technician_id,service_category,problem_description,booking_date,status,final_cost,rating,simulated_distance_deg
770,14,1,Carpentry,The bedroom door is stuck and won't close.,2025-12-18 22:24:04.568075,Canceled,0,,0.0444
771,206,65,Plumbing,Shower drain is very slow and smells terrible.,2025-07-27 22:24:04.568075,Completed,193,4.0,0.0192
772,427,74,Plumbing,Shower drain is very slow and smells terrible.,2025-10-04 22:24:04.568075,Completed,131,4.0,0.0226
773,12,100,Electrical,Wiring for the new smart TV setup.,2025-06-15 22:24:04.568075,Canceled,0,,0.3608
774,412,19,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-08-17 22:24:04.568075,Completed,383,5.0,0.0125
775,372,40,Electrical,Wall outlet stopped working and smells like burning.,2026-03-08 22:24:04.568075,Completed,668,5.0,0.015
776,224,39,Plumbing,The kitchen drain is clogged and water backs up.,2025-09-21 22:24:04.568075,Completed,258,3.0,0.0237
777,18,24,Plumbing,Shower drain is very slow and smells terrible.,2025-10-14 22:24:04.568075,Completed,718,5.0,0.0181
778,23,70,Electrical,Half the lights in the apartment went out suddenly.,2025-05-28 22:24:04.568075,Completed,570,3.0,0.0017
779,251,64,Carpentry,Wall-mounted bookshelf needs professional installation.,2026-01-17 22:24:04.568075,Canceled,0,,0.1535
780,306,28,Plumbing,Need help installing a new washing machine drain.,2026-02-18 22:24:04.568075,Completed,236,2.0,0.4339
781,116,45,Electrical,Half the lights in the apartment went out suddenly.,2025-12-20 22:24:04.568075,Completed,744,4.0,0.4004
782,118,54,Carpentry,Antique wooden table has cracks and needs restoration.,2026-02-19 22:24:04.568075,Canceled,0,,0.1161
783,134,43,Electrical,Half the lights in the apartment went out suddenly.,2025-11-04 22:24:04.568075,Completed,306,3.0,0.412
784,253,89,Carpentry,Assembling a new IKEA wardrobe.,2026-03-12 22:24:04.568075,Completed,129,4.0,0.0283
785,105,87,Electrical,Half the lights in the apartment went out suddenly.,2026-01-26 22:24:04.568075,Completed,702,5.0,0.0387
786,482,38,Plumbing,The kitchen drain is clogged and water backs up.,2025-12-08 22:24:04.568075,Completed,338,4.0,0.038
787,485,24,Plumbing,Dishwasher water line needs professional installation.,2025-05-15 22:24:04.568075,Completed,718,4.0,0.0144
788,101,5,Plumbing,"Toilet is constantly running, wasting water.",2025-08-03 22:24:04.568075,Completed,262,3.0,0.4067
789,1,59,Electrical,Wiring for the new smart TV setup.,2025-09-21 22:24:04.568075,Canceled,0,,0.0294
790,361,16,Carpentry,Assembling a new IKEA wardrobe.,2025-12-01 22:24:04.568075,Completed,269,4.0,0.4064
791,454,54,Carpentry,Wall-mounted bookshelf needs professional installation.,2025-11-23 22:24:04.568075,Canceled,0,,0.4396
792,351,80,Electrical,Ceiling fan is wobbling dangerously and making noise.,2026-01-09 22:24:04.568075,Completed,492,4.0,0.007
793,68,86,Plumbing,"Toilet is constantly running, wasting water.",2025-12-08 22:24:04.568075,Completed,240,4.0,0.1345
794,431,92,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-05-12 22:24:04.568075,Canceled,0,,0.4055
795,48,1,Carpentry,Kitchen cabinet hinges are broken.,2025-11-10 22:24:04.568075,Canceled,0,,0.0162
796,123,21,Electrical,Need to install a new ceiling fan in the bedroom.,2025-06-19 22:24:04.568075,Completed,513,5.0,0.0624
797,116,42,Electrical,Half the lights in the apartment went out suddenly.,2025-10-26 22:24:04.568075,Completed,459,2.0,0.3403
798,443,37,Electrical,Need to rewire the living room for extra outlets.,2025-04-14 22:24:04.568075,Completed,630,4.0,0.1101
799,354,18,Carpentry,The bedroom door is stuck and won't close.,2026-02-24 22:24:04.568075,Canceled,0,,0.31
800,484,70,Electrical,The fuse box keeps tripping when I turn on the AC.,2026-02-03 22:24:04.568075,Completed,760,3.0,0.0128
801,261,90,Electrical,Need to install a new ceiling fan in the bedroom.,2025-06-23 22:24:04.568075,Completed,280,4.0,0.0439
802,414,43,Electrical,Need to rewire the living room for extra outlets.,2025-08-08 22:24:04.568075,Completed,306,4.0,0.0206
803,85,56,Plumbing,The toilet won't flush properly.,2025-11-21 22:24:04.568075,Canceled,0,,0.006
804,134,20,Carpentry,Assembling a new IKEA wardrobe.,2025-05-18 22:24:04.568075,Completed,333,4.0,0.0359
805,390,16,Carpentry,Need custom shelves built for the living room.,2025-06-11 22:24:04.568075,Completed,538,4.0,0.031
806,90,81,Electrical,Need to rewire the living room for extra outlets.,2026-01-07 22:24:04.568075,Completed,816,4.0,0.0444
807,44,52,Plumbing,"Toilet is constantly running, wasting water.",2026-01-29 22:24:04.568075,Canceled,0,,0.0955
808,422,78,Electrical,Half the lights in the apartment went out suddenly.,2025-05-27 22:24:04.568075,Completed,1002,5.0,0.0252
809,64,88,Electrical,Wall outlet stopped working and smells like burning.,2025-10-18 22:24:04.568075,Completed,1158,5.0,0.0236
810,395,76,Electrical,Wall outlet stopped working and smells like burning.,2025-08-29 22:24:04.568075,Completed,370,4.0,0.0372
811,200,7,Carpentry,The bedroom door is stuck and won't close.,2026-01-11 22:24:04.568075,Completed,932,5.0,0.0279
812,304,24,Plumbing,Dishwasher water line needs professional installation.,2026-02-01 22:24:04.568075,Completed,718,5.0,0.0113
813,11,27,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-11-23 22:24:04.568075,Completed,898,5.0,0.0345
814,150,17,Plumbing,"Need the water heater replaced, it's rusty and old.",2026-02-13 22:24:04.568075,Canceled,0,,0.0452
815,312,95,Electrical,Sparking sound coming from the wall outlet.,2026-01-29 22:24:04.568075,Completed,1050,5.0,0.1378
816,153,61,Electrical,Half the lights in the apartment went out suddenly.,2025-11-30 22:24:04.568075,Completed,1737,5.0,0.1355
817,481,8,Plumbing,The kitchen drain is clogged and water backs up.,2025-07-23 22:24:04.568075,Completed,256,3.0,0.3483
818,98,44,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-04-16 22:24:04.568075,Canceled,0,,0.0309
819,392,63,Plumbing,Need help installing a new washing machine drain.,2025-10-14 22:24:04.568075,Completed,958,5.0,0.0212
820,63,8,Plumbing,Shower drain is very slow and smells terrible.,2026-01-09 22:24:04.568075,Completed,256,3.0,0.3159
821,283,77,Plumbing,"Toilet is constantly running, wasting water.",2025-08-30 22:24:04.568075,Completed,486,4.0,0.4089
822,15,33,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-03-31 22:24:04.568075,Canceled,0,,0.4157
823,322,35,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-05-07 22:24:04.568075,Completed,886,4.0,0.0225
824,428,92,Plumbing,Dishwasher water line needs professional installation.,2026-01-03 22:24:04.568075,Completed,430,4.0,0.0334
825,74,29,Electrical,Main circuit breaker needs inspection and replacement.,2025-04-18 22:24:04.568075,Completed,384,4.0,0.0432
826,248,87,Electrical,Main circuit breaker needs inspection and replacement.,2026-01-23 22:24:04.568075,Completed,702,4.0,0.0367
827,468,33,Plumbing,"Toilet is constantly running, wasting water.",2025-09-24 22:24:04.568075,Canceled,0,,0.04
828,460,65,Plumbing,"Toilet is constantly running, wasting water.",2025-07-13 22:24:04.568075,Completed,386,4.0,0.0161
829,191,95,Electrical,Half the lights in the apartment went out suddenly.,2025-08-18 22:24:04.568075,Completed,1050,5.0,0.3425
830,429,25,Carpentry,Fixing a broken leg on the dining table.,2025-06-01 22:24:04.568075,Completed,370,4.0,0.0117
831,13,76,Electrical,Sparking sound coming from the wall outlet.,2025-06-26 22:24:04.568075,Completed,370,4.0,0.0235
832,359,47,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-10-09 22:24:04.568075,Canceled,0,,0.0219
833,266,35,Plumbing,Shower drain is very slow and smells terrible.,2025-10-20 22:24:04.568075,Completed,443,4.0,0.0406
834,87,66,Carpentry,The bedroom door is stuck and won't close.,2026-03-01 22:24:04.568075,Canceled,0,,0.0205
835,480,33,Plumbing,Dishwasher water line needs professional installation.,2025-11-11 22:24:04.568075,Completed,356,4.0,0.011
836,364,16,Carpentry,Antique wooden table has cracks and needs restoration.,2025-12-18 22:24:04.568075,Completed,538,4.0,0.388
837,189,76,Electrical,Half the lights in the apartment went out suddenly.,2025-10-29 22:24:04.568075,Canceled,0,,0.3076
838,287,15,Electrical,Need smart home wiring for lights and thermostat.,2025-06-20 22:24:04.568075,Completed,795,4.0,0.0216
839,215,1,Carpentry,Antique wooden table has cracks and needs restoration.,2025-05-14 22:24:04.568075,Completed,312,3.0,0.0147
840,403,38,Plumbing,The toilet won't flush properly.,2026-01-26 22:24:04.568075,Canceled,0,,0.0208
841,103,19,Carpentry,"Bathroom cabinet door fell off, need repair.",2026-03-11 22:24:04.568075,Completed,766,5.0,0.0517
842,325,95,Electrical,Main circuit breaker needs inspection and replacement.,2025-08-19 22:24:04.568075,Completed,1400,4.0,0.108
843,15,42,Electrical,Wall outlet stopped working and smells like burning.,2025-12-09 22:24:04.568075,Completed,306,3.0,0.3584
844,128,89,Carpentry,Kitchen cabinet hinges are broken.,2025-12-27 22:24:04.568075,Canceled,0,,0.4081
845,143,78,Electrical,Ceiling fan is wobbling dangerously and making noise.,2026-02-08 22:24:04.568075,Canceled,0,,0.0395
846,331,26,Plumbing,Shower drain is very slow and smells terrible.,2025-08-17 22:24:04.568075,Completed,476,4.0,0.0383
847,305,92,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-06-21 22:24:04.568075,Completed,645,3.0,0.3537
848,442,44,Plumbing,Need help installing a new washing machine drain.,2026-03-20 22:24:04.568075,Completed,562,5.0,0.0289
849,421,1,Carpentry,"Front door lock mechanism is jammed, door won't open.",2026-01-03 22:24:04.568075,Canceled,0,,0.0352
850,14,55,Carpentry,New office desk needs professional assembly.,2026-02-26 22:24:04.568075,Canceled,0,,0.113
851,433,29,Electrical,Sparking sound coming from the wall outlet.,2025-12-20 22:24:04.568075,Canceled,0,,0.3394
852,159,39,Plumbing,The water heater is making strange noises and water is cold.,2025-10-24 22:24:04.568075,Canceled,0,,0.022
853,205,10,Plumbing,My kitchen sink is leaking continuously.,2025-04-03 22:24:04.568075,Canceled,0,,0.3347
854,269,38,Plumbing,The toilet won't flush properly.,2025-07-02 22:24:04.568075,Completed,338,4.0,0.0429
855,441,38,Plumbing,The water heater is making strange noises and water is cold.,2025-07-28 22:24:04.568075,Completed,507,2.0,0.4035
856,454,99,Carpentry,Need custom shelves built for the living room.,2026-03-10 22:24:04.568075,Canceled,0,,0.3964
857,495,18,Carpentry,Kitchen cabinet hinges are broken.,2026-01-31 22:24:04.568075,Completed,266,3.0,0.0128
858,372,70,Electrical,Wiring for the new smart TV setup.,2026-01-03 22:24:04.568075,Canceled,0,,0.0224
859,288,6,Carpentry,Assembling a new IKEA wardrobe.,2026-03-13 22:24:04.568075,Completed,168,3.0,0.0177
860,271,79,Carpentry,Kitchen cabinet hinges are broken.,2025-04-15 22:24:04.568075,Canceled,0,,0.134
861,222,65,Plumbing,The toilet won't flush properly.,2026-03-07 22:24:04.568075,Completed,386,5.0,0.014
862,400,34,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-04-18 22:24:04.568075,Canceled,0,,0.0224
863,9,36,Carpentry,The bedroom door is stuck and won't close.,2025-11-03 22:24:04.568075,Completed,215,5.0,0.0397
864,129,60,Plumbing,Shower drain is very slow and smells terrible.,2026-02-16 22:24:04.568075,Canceled,0,,0.3665
865,197,85,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-12-26 22:24:04.568075,Canceled,0,,0.0262
866,337,12,Plumbing,Dishwasher water line needs professional installation.,2025-06-29 22:24:04.568075,Completed,746,4.0,0.3338
867,316,24,Plumbing,The water heater is making strange noises and water is cold.,2025-12-10 22:24:04.568075,Completed,1077,5.0,0.1375
868,386,94,Electrical,Need to rewire the living room for extra outlets.,2025-12-31 22:24:04.568075,Completed,366,3.0,0.1157
869,53,81,Electrical,Need to install a new ceiling fan in the bedroom.,2025-06-09 22:24:04.568075,Completed,544,4.0,0.0515
870,490,72,Carpentry,The bedroom door is stuck and won't close.,2025-04-17 22:24:04.568075,Completed,258,3.0,0.3281
871,468,12,Plumbing,Dishwasher water line needs professional installation.,2026-01-09 22:24:04.568075,Completed,746,5.0,0.0934
872,386,63,Plumbing,Need help installing a new washing machine drain.,2025-12-13 22:24:04.568075,Completed,958,5.0,0.4051
873,305,60,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-10-14 22:24:04.568075,Completed,342,3.0,0.15
874,416,44,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-08-19 22:24:04.568075,Completed,562,5.0,0.0314
875,369,80,Electrical,Main circuit breaker needs inspection and replacement.,2026-02-01 22:24:04.568075,Canceled,0,,0.0288
876,245,21,Electrical,Wiring for the new smart TV setup.,2025-03-26 22:24:04.568075,Completed,1539,5.0,0.0939
877,490,2,Electrical,Need to rewire the living room for extra outlets.,2026-02-13 22:24:04.568075,Completed,1191,5.0,0.0269
878,301,56,Plumbing,Dishwasher water line needs professional installation.,2025-09-02 22:24:04.568075,Completed,212,3.0,0.2964
879,189,22,Plumbing,The toilet won't flush properly.,2025-05-19 22:24:04.568075,Canceled,0,,0.3112
880,199,82,Carpentry,Assembling a new IKEA wardrobe.,2025-04-03 22:24:04.568075,Completed,197,3.0,0.0298
881,340,72,Carpentry,Fixing a broken leg on the dining table.,2025-09-29 22:24:04.568075,Canceled,0,,0.3287
882,334,4,Electrical,Wiring for the new smart TV setup.,2025-11-05 22:24:04.568075,Canceled,0,,0.0544
883,102,44,Plumbing,"Toilet is constantly running, wasting water.",2025-05-10 22:24:04.568075,Completed,281,5.0,0.4002
884,203,27,Carpentry,Need custom shelves built for the living room.,2025-12-22 22:24:04.568075,Canceled,0,,0.0201
885,65,46,Plumbing,Need help installing a new washing machine drain.,2025-07-09 22:24:04.568075,Completed,484,4.0,0.0384
886,77,36,Carpentry,Assembling a new IKEA wardrobe.,2025-07-05 22:24:04.568075,Canceled,0,,0.4115
887,53,94,Electrical,Wiring for the new smart TV setup.,2025-10-30 22:24:04.568075,Canceled,0,,0.0327
888,244,68,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-09-07 22:24:04.568075,Completed,543,4.0,0.0278
889,392,63,Plumbing,My kitchen sink is leaking continuously.,2025-04-27 22:24:04.568075,Completed,958,5.0,0.0212
890,248,97,Electrical,Need smart home wiring for lights and thermostat.,2025-10-16 22:24:04.568075,Canceled,0,,0.0079
891,5,92,Plumbing,The toilet won't flush properly.,2025-08-30 22:24:04.568075,Completed,430,3.0,0.4226
892,197,73,Electrical,Half the lights in the apartment went out suddenly.,2025-03-25 22:24:04.568075,Completed,465,3.0,0.1202
893,263,87,Electrical,Need smart home wiring for lights and thermostat.,2025-04-14 22:24:04.568075,Completed,702,4.0,0.0315
894,456,15,Electrical,Need to rewire the living room for extra outlets.,2026-01-26 22:24:04.568075,Completed,795,4.0,0.0137
895,44,52,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-04-06 22:24:04.568075,Completed,978,4.0,0.0955
896,186,37,Electrical,Wall outlet stopped working and smells like burning.,2025-12-26 22:24:04.568075,Completed,420,4.0,0.0272
897,95,46,Plumbing,The water heater is making strange noises and water is cold.,2025-06-03 22:24:04.568075,Canceled,0,,0.0255
898,25,22,Plumbing,The water heater is making strange noises and water is cold.,2026-02-16 22:24:04.568075,Completed,792,4.0,0.0031
899,195,80,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-06-02 22:24:04.568075,Completed,492,4.0,0.4128
900,302,6,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-10-09 22:24:04.568075,Completed,168,3.0,0.0292
901,69,2,Electrical,Wiring for the new smart TV setup.,2025-07-07 22:24:04.568075,Completed,794,5.0,0.0284
902,468,12,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-07-29 22:24:04.568075,Completed,1119,5.0,0.0934
903,316,54,Carpentry,Wall-mounted bookshelf needs professional installation.,2026-01-06 22:24:04.568075,Completed,430,4.0,0.0253
904,81,46,Plumbing,My kitchen sink is leaking continuously.,2025-12-28 22:24:04.568075,Canceled,0,,0.3433
905,492,24,Plumbing,"Toilet is constantly running, wasting water.",2025-04-28 22:24:04.568075,Canceled,0,,0.3171
906,10,75,Plumbing,The water heater is making strange noises and water is cold.,2026-01-13 22:24:04.568075,Completed,633,4.0,0.1105
907,33,84,Plumbing,"Toilet is constantly running, wasting water.",2025-07-20 22:24:04.568075,Completed,382,5.0,0.0281
908,395,17,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-06-29 22:24:04.568075,Completed,248,4.0,0.0139
909,351,80,Electrical,Ceiling fan is wobbling dangerously and making noise.,2026-01-15 22:24:04.568075,Completed,492,4.0,0.007
910,419,68,Plumbing,The kitchen drain is clogged and water backs up.,2025-08-30 22:24:04.568075,Completed,181,4.0,0.0326
911,298,100,Electrical,Sparking sound coming from the wall outlet.,2026-02-13 22:24:04.568075,Completed,388,4.0,0.039
